Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Fire Arm Used Flag,Location,Age_Range
KC24074841,10/02/2024,18:15,10/02/2024,18:15,,,Assault (Aggravated),13A,Aggravated Assault,211,3100  E 51ST ST,KANSAS CITY,64130,PJ4147,MPD,false,SUS,B,M,21,true,POINT (-94.54878 39.03354),18-24
KC24074785,10/02/2024,14:23,10/02/2024,14:23,,,Robbery (Armed Street),120,Robbery,231,7900  WORNALL RD,KANSAS CITY,64114,PJ5812,MPD,false,SUS,B,M,,true,POINT (-94.59489 38.98469),
KC24074785,10/02/2024,14:23,10/02/2024,14:23,,,Robbery (Armed Street),120,Robbery,231,7900  WORNALL RD,KANSAS CITY,64114,PJ5812,MPD,false,VIC,,M,45,true,POINT (-94.59489 38.98469),45-54
KC24074693,10/02/2024,07:23,10/02/2024,07:23,,,City Weapons Offense,520,Weapon Law Violations,125,3300  BROOKLYN AVE,KANSAS CITY,64109,PJ2723,CPD,false,VIC,B,F,31,true,POINT (-94.55766 39.06626),25-34
KC24074693,10/02/2024,07:23,10/02/2024,07:23,,,City Weapons Offense,520,Weapon Law Violations,125,3300  BROOKLYN AVE,KANSAS CITY,64109,PJ2723,CPD,false,ARR CHA SUS,B,M,36,true,POINT (-94.55766 39.06626),35-44
KC24074663,10/01/2024,23:10,10/01/2024,23:10,,,Robbery (Residential),120,Robbery,545,8700  E 114TH TER,KANSAS CITY,64134,PJ7207,SPD,false,VIC,W,M,26,true,POINT (-94.49023 38.91551),25-34
KC24074663,10/01/2024,23:10,10/01/2024,23:10,,,Robbery (Residential),120,Robbery,545,8700  E 114TH TER,KANSAS CITY,64134,PJ7207,SPD,false,SUS,B,M,,true,POINT (-94.49023 38.91551),
KC24074663,10/01/2024,23:10,10/01/2024,23:10,,,Robbery (Residential),120,Robbery,545,8700  E 114TH TER,KANSAS CITY,64134,PJ7207,SPD,false,VIC,W,F,26,true,POINT (-94.49023 38.91551),25-34
KC24074656,10/01/2024,22:08,10/01/2024,22:08,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,E 52ND ST and EUCLID AVE,KANSAS CITY,,PJ4201,MPD,true,CHA SUS,B,M,22,true,POINT (-94.56182 39.03222),18-24
KC24074656,10/01/2024,22:08,10/01/2024,22:08,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,E 52ND ST and EUCLID AVE,KANSAS CITY,,PJ4201,MPD,true,VIC,B,M,50,true,POINT (-94.56182 39.03222),45-54
KC24074656,10/01/2024,22:08,10/01/2024,22:08,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,E 52ND ST and EUCLID AVE,KANSAS CITY,,PJ4201,MPD,true,VIC,B,F,22,true,POINT (-94.56182 39.03222),18-24
KC24074566,10/01/2024,14:54,10/01/2024,14:54,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,345,10500  E 43RD ST,KANSAS CITY,64133,PJ3792,EPD,false,VIC SUS,B,M,43,true,POINT (-94.45799 39.04458),35-44
KC24074566,10/01/2024,14:54,10/01/2024,14:54,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,345,10500  E 43RD ST,KANSAS CITY,64133,PJ3792,EPD,false,VIC SUS,B,F,32,true,POINT (-94.45799 39.04458),25-34
KC24074566,10/01/2024,14:54,10/01/2024,14:54,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,345,10500  E 43RD ST,KANSAS CITY,64133,PJ3792,EPD,false,VIC SUS,B,M,34,true,POINT (-94.45799 39.04458),25-34
KC24074570,10/01/2024,22:30,09/30/2024,22:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,10900  BRISTOL TER,KANSAS CITY,64134,PJ6984,SPD,true,SUS,B,M,55,true,POINT (-94.49685 38.92595),55-64
KC24074570,10/01/2024,22:30,09/30/2024,22:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,10900  BRISTOL TER,KANSAS CITY,64134,PJ6984,SPD,true,CMP VIC,B,F,50,true,POINT (-94.49685 38.92595),45-54
KC24074554,10/01/2024,13:50,10/01/2024,13:50,,,Robbery (Armed Street),120,Robbery,313,E 6TH ST and MONROE AVE,KANSAS CITY,64124,PJ0691,EPD,false,SUS,W,F,,true,POINT (-94.53878 39.10497),
KC24074554,10/01/2024,13:50,10/01/2024,13:50,,,Robbery (Armed Street),120,Robbery,313,E 6TH ST and MONROE AVE,KANSAS CITY,64124,PJ0691,EPD,false,VIC,U,M,44,true,POINT (-94.53878 39.10497),35-44
KC24074546,10/01/2024,13:30,10/01/2024,13:30,,,Felon/Prohibited Person in Possession of a Firearm/Ammunition/Body Armor,520,Weapon Law Violations,241,BRUCE R WATKINS DR N and E MEYER BLVD,KANSAS CITY,64132,PJ4984,MPD,false,ARR CHA SUS,B,M,66,true,POINT (-94.55531 39.00758),65-74
KC24074544,10/01/2024,13:00,10/01/2024,13:00,10/01/2024,13:27,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,3800  CHESTNUT AVE,KANSAS CITY,64128,PJ3108,EPD,true,VIC,B,F,23,true,POINT (-94.55118 39.05703),18-24
KC24074544,10/01/2024,13:00,10/01/2024,13:00,10/01/2024,13:27,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,3800  CHESTNUT AVE,KANSAS CITY,64128,PJ3108,EPD,true,ARR CHA SUS,B,M,18,true,POINT (-94.55118 39.05703),18-24
KC24074544,10/01/2024,13:00,10/01/2024,13:00,10/01/2024,13:27,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,3800  CHESTNUT AVE,KANSAS CITY,64128,PJ3108,EPD,true,VIC,B,F,,true,POINT (-94.55118 39.05703),
KC24074544,10/01/2024,13:00,10/01/2024,13:00,10/01/2024,13:27,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,3800  CHESTNUT AVE,KANSAS CITY,64128,PJ3108,EPD,true,VIC,B,F,,true,POINT (-94.55118 39.05703),
KC24074544,10/01/2024,13:00,10/01/2024,13:00,10/01/2024,13:27,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,3800  CHESTNUT AVE,KANSAS CITY,64128,PJ3108,EPD,true,VIC,B,F,41,true,POINT (-94.55118 39.05703),35-44
KC24074544,10/01/2024,13:00,10/01/2024,13:00,10/01/2024,13:27,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,3800  CHESTNUT AVE,KANSAS CITY,64128,PJ3108,EPD,true,ARR CHA SUS,B,F,40,true,POINT (-94.55118 39.05703),35-44
KC24074507,10/01/2024,10:00,10/01/2024,10:00,,,Robbery (Armed Street),120,Robbery,233,1300  E 82ND TER,KANSAS CITY,64131,,CPD,false,VIC,B,M,33,true,POINT (-94.57255 38.97879),25-34
KC24074507,10/01/2024,10:00,10/01/2024,10:00,,,Robbery (Armed Street),120,Robbery,233,1300  E 82ND TER,KANSAS CITY,64131,,CPD,false,SUS,B,M,,true,POINT (-94.57255 38.97879),
KC24074434,10/01/2024,00:40,10/01/2024,00:40,,,Robbery (Business),120,Robbery,425,7600  NW 97TH TER,KANSAS CITY,64153,PP0256,NPD,false,VIC,I,M,22,true,POINT (-94.66953 39.2706),18-24
KC24074434,10/01/2024,00:40,10/01/2024,00:40,,,Robbery (Business),120,Robbery,425,7600  NW 97TH TER,KANSAS CITY,64153,PP0256,NPD,false,SUS,B,M,30,true,POINT (-94.66953 39.2706),25-34
KC24074434,10/01/2024,00:40,10/01/2024,00:40,,,Robbery (Business),120,Robbery,425,7600  NW 97TH TER,KANSAS CITY,64153,PP0256,NPD,false,VIC,I,M,21,true,POINT (-94.66953 39.2706),18-24
KC24074434,10/01/2024,00:40,10/01/2024,00:40,,,Robbery (Business),120,Robbery,425,7600  NW 97TH TER,KANSAS CITY,64153,PP0256,NPD,false,VIC,,,,true,POINT (-94.66953 39.2706),
KC24074427,09/30/2024,23:46,09/30/2024,23:46,,,Assault (Aggravated),13A,Aggravated Assault,333,4100  PROSPECT AVE,KANSAS CITY,64130,PJ3352,EPD,false,VIC,B,M,81,true,POINT (-94.5538 39.0517),75+
KC24074427,09/30/2024,23:46,09/30/2024,23:46,,,Assault (Aggravated),13A,Aggravated Assault,333,4100  PROSPECT AVE,KANSAS CITY,64130,PJ3352,EPD,false,CHA SUS ARR,B,M,41,true,POINT (-94.5538 39.0517),35-44
KC24074399,09/30/2024,21:08,09/30/2024,21:08,,,Assault (Aggravated),13A,Aggravated Assault,233,8200  TROOST AVE,KANSAS CITY,64131,PJ5921,MPD,false,SUS,B,M,48,true,POINT (-94.57627 38.97967),45-54
KC24074399,09/30/2024,21:08,09/30/2024,21:08,,,Assault (Aggravated),13A,Aggravated Assault,233,8200  TROOST AVE,KANSAS CITY,64131,PJ5921,MPD,false,CMP VIC,B,F,58,true,POINT (-94.57627 38.97967),55-64
KC24074376,09/30/2024,15:15,09/30/2024,15:15,,,Assault (Aggravated),13A,Aggravated Assault,631,N I 29 HWY N and NE PARVIN RD,KANSAS CITY,64116,PC1274,SCP,false,VIC,W,F,,true,,
KC24074376,09/30/2024,15:15,09/30/2024,15:15,,,Assault (Aggravated),13A,Aggravated Assault,631,N I 29 HWY N and NE PARVIN RD,KANSAS CITY,64116,PC1274,SCP,false,SUS,W,M,,true,,
KC24074380,09/30/2024,18:50,09/30/2024,18:50,,,Robbery (Armed Street),120,Robbery,333,3900  SOUTH BENTON AVE,KANSAS CITY,64130,PJ3192,EPD,false,VIC,B,M,20,true,POINT (-94.55015 39.05518),18-24
KC24074380,09/30/2024,18:50,09/30/2024,18:50,,,Robbery (Armed Street),120,Robbery,333,3900  SOUTH BENTON AVE,KANSAS CITY,64130,PJ3192,EPD,false,SUS,B,M,,true,POINT (-94.55015 39.05518),
KC24074380,09/30/2024,18:50,09/30/2024,18:50,,,Robbery (Armed Street),120,Robbery,333,3900  SOUTH BENTON AVE,KANSAS CITY,64130,PJ3192,EPD,false,VIC,B,F,22,true,POINT (-94.55015 39.05518),18-24
KC24074380,09/30/2024,18:50,09/30/2024,18:50,,,Robbery (Armed Street),120,Robbery,333,3900  SOUTH BENTON AVE,KANSAS CITY,64130,PJ3192,EPD,false,VIC,,F,21,true,POINT (-94.55015 39.05518),18-24
KC24074366,09/30/2024,17:50,09/30/2024,17:50,,,Assault (Aggravated),13A,Aggravated Assault,241,6900  BELLEFONTAINE AVE,KANSAS CITY,64132,PJ5322,MPD,false,SUS,B,M,42,true,POINT (-94.55089 39.00128),35-44
KC24074366,09/30/2024,17:50,09/30/2024,17:50,,,Assault (Aggravated),13A,Aggravated Assault,241,6900  BELLEFONTAINE AVE,KANSAS CITY,64132,PJ5322,MPD,false,VIC,W,M,29,true,POINT (-94.55089 39.00128),25-34
KC24074329,09/30/2024,15:06,09/30/2024,15:06,,,Assault (Aggravated),13A,Aggravated Assault,222,5400  OLIVE ST,KANSAS CITY,64130,PJ4317,MPD,false,VIC,B,F,44,true,POINT (-94.55739 39.02831),35-44
KC24074329,09/30/2024,15:06,09/30/2024,15:06,,,Assault (Aggravated),13A,Aggravated Assault,222,5400  OLIVE ST,KANSAS CITY,64130,PJ4317,MPD,false,SUS,B,M,,true,POINT (-94.55739 39.02831),
KC24074272,09/30/2024,12:44,09/30/2024,12:44,,,Robbery (Armed Street),120,Robbery,341,1700  TOPPING AVE,KANSAS CITY,64126,,EPD,false,VIC,W,M,50,true,POINT (-94.51492 39.0902),45-54
KC24074272,09/30/2024,12:44,09/30/2024,12:44,,,Robbery (Armed Street),120,Robbery,341,1700  TOPPING AVE,KANSAS CITY,64126,,EPD,false,SUS,B,M,,true,POINT (-94.51492 39.0902),
KC24074278,09/30/2024,12:25,09/30/2024,12:25,,,City Weapons Offense,520,Weapon Law Violations,311,5200  GLADSTONE BLVD,KANSAS CITY,64123,PJ0175,EPD,false,CMP VIC,W,M,43,true,POINT (-94.51902 39.11863),35-44
KC24074278,09/30/2024,12:25,09/30/2024,12:25,,,City Weapons Offense,520,Weapon Law Violations,311,5200  GLADSTONE BLVD,KANSAS CITY,64123,PJ0175,EPD,false,ARR CHA CNS SUS,W,M,40,true,POINT (-94.51902 39.11863),35-44
KC24074312,09/30/2024,14:20,09/30/2024,14:20,,,City Weapons Offense,13A,Aggravated Assault,243,3800  E 71ST ST,KANSAS CITY,,PJ5441,MPD,false,SUS,B,M,40,true,POINT (-94.54257 38.99736),35-44
KC24074312,09/30/2024,14:20,09/30/2024,14:20,,,City Weapons Offense,13A,Aggravated Assault,243,3800  E 71ST ST,KANSAS CITY,,PJ5441,MPD,false,VIC,B,M,33,true,POINT (-94.54257 38.99736),25-34
KC24074229,09/30/2024,10:00,09/30/2024,10:00,,,Robbery (Armed Street),120,Robbery,322,4100  E 20TH ST,KANSAS CITY,,,EPD,false,VIC,B,M,56,true,,55-64
KC24074229,09/30/2024,10:00,09/30/2024,10:00,,,Robbery (Armed Street),120,Robbery,322,4100  E 20TH ST,KANSAS CITY,,,EPD,false,SUS,B,M,44,true,,35-44
KC24074158,09/30/2024,03:22,09/30/2024,03:22,,,City Weapons Offense,520,Weapon Law Violations,112,300  W 8TH ST,KANSAS CITY,64105,PJ0778,CPD,false,VIC,W,M,41,true,POINT (-94.5868 39.10464),35-44
KC24074158,09/30/2024,03:22,09/30/2024,03:22,,,City Weapons Offense,520,Weapon Law Violations,112,300  W 8TH ST,KANSAS CITY,64105,PJ0778,CPD,false,SUS,B,M,42,true,POINT (-94.5868 39.10464),35-44
KC24074148,09/30/2024,00:50,09/30/2024,00:50,,,Robbery (Armed Street),120,Robbery,313,3400  INDEPENDENCE AVE,KANSAS CITY,64124,PJ0613,EPD,false,SUS,B,M,,true,POINT (-94.5421 39.10601),
KC24074148,09/30/2024,00:50,09/30/2024,00:50,,,Robbery (Armed Street),120,Robbery,313,3400  INDEPENDENCE AVE,KANSAS CITY,64124,PJ0613,EPD,false,ARR CHA,B,F,37,true,POINT (-94.5421 39.10601),35-44
KC24074148,09/30/2024,00:50,09/30/2024,00:50,,,Robbery (Armed Street),120,Robbery,313,3400  INDEPENDENCE AVE,KANSAS CITY,64124,PJ0613,EPD,false,ARR CHA SUS,B,F,41,true,POINT (-94.5421 39.10601),35-44
KC24074148,09/30/2024,00:50,09/30/2024,00:50,,,Robbery (Armed Street),120,Robbery,313,3400  INDEPENDENCE AVE,KANSAS CITY,64124,PJ0613,EPD,false,VIC,W,M,25,true,POINT (-94.5421 39.10601),25-34
KC24074145,09/30/2024,00:46,09/30/2024,00:46,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,115,E 22ND ST and MCGEE ST,KANSAS CITY,64108,PJ1775,CPD,false,SUS,B,M,42,true,POINT (-94.58041 39.08647),35-44
KC24074145,09/30/2024,00:46,09/30/2024,00:46,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,115,E 22ND ST and MCGEE ST,KANSAS CITY,64108,PJ1775,CPD,false,VIC,W,F,45,true,POINT (-94.58041 39.08647),45-54
KC24074135,09/29/2024,23:15,09/29/2024,23:15,,,Robbery (Armed Street),120,Robbery,313,MONROE AVE and ROBERTS ST,KANSAS CITY,64124,PJ0623,EPD,false,VIC,W,M,34,true,POINT (-94.53763 39.10675),25-34
KC24074135,09/29/2024,23:15,09/29/2024,23:15,,,Robbery (Armed Street),120,Robbery,313,MONROE AVE and ROBERTS ST,KANSAS CITY,64124,PJ0623,EPD,false,VIC,W,M,26,true,POINT (-94.53763 39.10675),25-34
KC24074122,09/29/2024,22:06,09/29/2024,22:06,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,1500  E 49TH TER,KANSAS CITY,64110,PJ3974,MPD,true,SUS,B,M,43,true,POINT (-94.5667 39.03693),35-44
KC24074122,09/29/2024,22:06,09/29/2024,22:06,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,222,1500  E 49TH TER,KANSAS CITY,64110,PJ3974,MPD,true,CMP VIC,B,M,57,true,POINT (-94.5667 39.03693),55-64
KC24074113,09/29/2024,21:44,09/29/2024,21:44,,,Robbery (Armed Street),120,Robbery,231,6300  BROOKSIDE PLZ,KANSAS CITY,64113,PJ4916,MPD,false,VIC,W,F,20,true,POINT (-94.59066 39.01385),18-24
KC24074113,09/29/2024,21:44,09/29/2024,21:44,,,Robbery (Armed Street),120,Robbery,231,6300  BROOKSIDE PLZ,KANSAS CITY,64113,PJ4916,MPD,false,SUS,B,M,,true,POINT (-94.59066 39.01385),
KC24074113,09/29/2024,21:44,09/29/2024,21:44,,,Robbery (Armed Street),120,Robbery,231,6300  BROOKSIDE PLZ,KANSAS CITY,64113,PJ4916,MPD,false,VIC WIT,W,F,19,true,POINT (-94.59066 39.01385),18-24
KC24074113,09/29/2024,21:44,09/29/2024,21:44,,,Robbery (Armed Street),120,Robbery,231,6300  BROOKSIDE PLZ,KANSAS CITY,64113,PJ4916,MPD,false,SUS,B,M,18,true,POINT (-94.59066 39.01385),18-24
KC24074113,09/29/2024,21:44,09/29/2024,21:44,,,Robbery (Armed Street),120,Robbery,231,6300  BROOKSIDE PLZ,KANSAS CITY,64113,PJ4916,MPD,false,SUS,B,M,,true,POINT (-94.59066 39.01385),
KC24074113,09/29/2024,21:44,09/29/2024,21:44,,,Robbery (Armed Street),120,Robbery,231,6300  BROOKSIDE PLZ,KANSAS CITY,64113,PJ4916,MPD,false,CHA SUS,B,M,19,true,POINT (-94.59066 39.01385),18-24
KC24074131,09/29/2024,21:20,09/29/2024,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,1800  WINCHESTER AVE,KANSAS CITY,64126,,EPD,false,SUS,U,U,,true,POINT (-94.50131 39.08803),
KC24074131,09/29/2024,21:20,09/29/2024,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,1800  WINCHESTER AVE,KANSAS CITY,64126,,EPD,false,VIC,W,F,47,true,POINT (-94.50131 39.08803),45-54
KC24074131,09/29/2024,21:20,09/29/2024,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,1800  WINCHESTER AVE,KANSAS CITY,64126,,EPD,false,VIC,W,M,,true,POINT (-94.50131 39.08803),
KC24074082,09/29/2024,18:41,09/29/2024,18:41,,,City Weapons Offense,520,Weapon Law Violations,141,3400  HOLMES ST,KANSAS CITY,64109,PJ2760,CPD,false,VIC,U,M,,true,POINT (-94.57622 39.06524),
KC24074082,09/29/2024,18:41,09/29/2024,18:41,,,City Weapons Offense,520,Weapon Law Violations,141,3400  HOLMES ST,KANSAS CITY,64109,PJ2760,CPD,false,SUS,B,M,,true,POINT (-94.57622 39.06524),
KC24074066,09/29/2024,17:28,09/29/2024,17:28,,,Assault (Aggravated),13A,Aggravated Assault,142,3600  HIGHLAND AVE,KANSAS CITY,64109,PJ2931,CPD,false,VIC,B,M,19,true,POINT (-94.56368 39.06103),18-24
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,F,,true,POINT (-94.59249 39.2012),
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,M,18,true,POINT (-94.59249 39.2012),18-24
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,M,,true,POINT (-94.59249 39.2012),
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,F,,true,POINT (-94.59249 39.2012),
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,CMP VIC,W,F,34,true,POINT (-94.59249 39.2012),25-34
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,M,,true,POINT (-94.59249 39.2012),
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,F,,true,POINT (-94.59249 39.2012),
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,M,,true,POINT (-94.59249 39.2012),
KC24074054,09/29/2024,15:50,09/29/2024,15:50,,,Assault (Aggravated),13A,Aggravated Assault,412,5800  N JARBOE DR,KANSAS CITY,64118,PC0647,NPD,false,VIC,W,F,,true,POINT (-94.59249 39.2012),
KC24074048,09/29/2024,15:15,09/29/2024,15:15,,,Assault (Aggravated),13A,Aggravated Assault,142,1300  E ARMOUR BLVD,KANSAS CITY,64109,PJ2856,CPD,false,ARR CHA SUS,B,M,26,true,POINT (-94.56891 39.06315),25-34
KC24074048,09/29/2024,15:15,09/29/2024,15:15,,,Assault (Aggravated),13A,Aggravated Assault,142,1300  E ARMOUR BLVD,KANSAS CITY,64109,PJ2856,CPD,false,VIC,B,M,33,true,POINT (-94.56891 39.06315),25-34
KC24074024,09/29/2024,00:30,09/29/2024,00:30,09/29/2024,00:35,Robbery (Armed Street),120,Robbery,313,E INDEPENDENCE AVE and BENTON BLVD,KANSAS CITY,64124,PJ0609,EPD,false,VIC,W,M,45,true,POINT (-94.54416 39.10608),45-54
KC24074024,09/29/2024,00:30,09/29/2024,00:30,09/29/2024,00:35,Robbery (Armed Street),120,Robbery,313,E INDEPENDENCE AVE and BENTON BLVD,KANSAS CITY,64124,PJ0609,EPD,false,VIC A02,W,M,42,true,POINT (-94.54416 39.10608),35-44
KC24074024,09/29/2024,00:30,09/29/2024,00:30,09/29/2024,00:35,Robbery (Armed Street),120,Robbery,313,E INDEPENDENCE AVE and BENTON BLVD,KANSAS CITY,64124,PJ0609,EPD,false,SUS,B,M,,true,POINT (-94.54416 39.10608),
KC24074022,09/29/2024,12:04,09/29/2024,12:04,,,Assault (Aggravated),13A,Aggravated Assault,321,3200  E 11TH ST,KANSAS CITY,64127,PJ1001,EPD,false,VIC,W,M,65,true,POINT (-94.54422 39.10038),65-74
KC24074022,09/29/2024,12:04,09/29/2024,12:04,,,Assault (Aggravated),13A,Aggravated Assault,321,3200  E 11TH ST,KANSAS CITY,64127,PJ1001,EPD,false,SUS,B,M,,true,POINT (-94.54422 39.10038),
KC24074022,09/29/2024,12:04,09/29/2024,12:04,,,Assault (Aggravated),13A,Aggravated Assault,321,3200  E 11TH ST,KANSAS CITY,64127,PJ1001,EPD,false,VIC,W,M,64,true,POINT (-94.54422 39.10038),55-64
KC24073998,09/29/2024,10:13,09/29/2024,10:13,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,332,E 34TH ST and MONROE AVE,KANSAS CITY,,PJ2746,EPD,false,CMP VIC,B,F,29,true,POINT (-94.54046 39.06404),25-34
KC24073958,09/29/2024,04:15,09/29/2024,04:15,,,Robbery (Armed Street),120,Robbery,233,E 81ST ST and HIGHLAND AVE,KANSAS CITY,64131,PJ5951,MPD,false,VIC,W,M,18,true,POINT (-94.56816 38.98098),18-24
KC24073958,09/29/2024,04:15,09/29/2024,04:15,,,Robbery (Armed Street),120,Robbery,233,E 81ST ST and HIGHLAND AVE,KANSAS CITY,64131,PJ5951,MPD,false,SUS,B,M,,true,POINT (-94.56816 38.98098),
KC24073958,09/29/2024,04:15,09/29/2024,04:15,,,Robbery (Armed Street),120,Robbery,233,E 81ST ST and HIGHLAND AVE,KANSAS CITY,64131,PJ5951,MPD,false,CMP VIC,W,M,26,true,POINT (-94.56816 38.98098),25-34
KC24073958,09/29/2024,04:15,09/29/2024,04:15,,,Robbery (Armed Street),120,Robbery,233,E 81ST ST and HIGHLAND AVE,KANSAS CITY,64131,PJ5951,MPD,false,VIC,W,M,,true,POINT (-94.56816 38.98098),
KC24073946,09/29/2024,01:30,09/30/2024,01:30,,,Robbery (Armed Street),120,Robbery,223,5500  PROSPECT AVE,KANSAS CITY,64130,PJ4444,MPD,false,SUS,B,F,,true,POINT (-94.55554 39.02625),
KC24073946,09/29/2024,01:30,09/30/2024,01:30,,,Robbery (Armed Street),120,Robbery,223,5500  PROSPECT AVE,KANSAS CITY,64130,PJ4444,MPD,false,VIC,B,F,33,true,POINT (-94.55554 39.02625),25-34
KC24073940,09/29/2024,00:58,09/29/2024,00:58,09/29/2024,02:50,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,8600  E 55TH ST,KANSAS CITY,64129,PJ4455,MPD,false,VIC,B,M,60,true,POINT (-94.48627 39.02402),55-64
KC24073940,09/29/2024,00:58,09/29/2024,00:58,09/29/2024,02:50,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,8600  E 55TH ST,KANSAS CITY,64129,PJ4455,MPD,false,CHA SUS,B,M,54,true,POINT (-94.48627 39.02402),45-54
KC24073893,09/28/2024,19:23,09/28/2024,19:23,,,Robbery (Armed Street),120,Robbery,322,4300  E TRUMAN RD,KANSAS CITY,64127,PJ1369,EPD,false,SUS,W,M,,true,POINT (-94.53178 39.0943),
KC24073893,09/28/2024,19:23,09/28/2024,19:23,,,Robbery (Armed Street),120,Robbery,322,4300  E TRUMAN RD,KANSAS CITY,64127,PJ1369,EPD,false,VIC,W,M,29,true,POINT (-94.53178 39.0943),25-34
KC24073896,09/28/2024,18:26,09/28/2024,18:26,,,City Weapons Offense,520,Weapon Law Violations,212,4600  STARLIGHT RD,KANSAS CITY,64132,PJ5105,MPD,false,SUS,B,M,22,true,POINT (-94.53489 39.00813),18-24
KC24073823,09/28/2024,13:45,09/28/2024,13:45,,,Robbery (Armed Street),120,Robbery,636,4800  N MANCHESTER AVE,KANSAS CITY,64119,PC0959,SCP,false,SUS,B,M,,true,POINT (-94.4885 39.18075),
KC24073823,09/28/2024,13:45,09/28/2024,13:45,,,Robbery (Armed Street),120,Robbery,636,4800  N MANCHESTER AVE,KANSAS CITY,64119,PC0959,SCP,false,VIC,W,M,,true,POINT (-94.4885 39.18075),
KC24073823,09/28/2024,13:45,09/28/2024,13:45,,,Robbery (Armed Street),120,Robbery,636,4800  N MANCHESTER AVE,KANSAS CITY,64119,PC0959,SCP,false,VIC,W,M,56,true,POINT (-94.4885 39.18075),55-64
KC24073823,09/28/2024,13:45,09/28/2024,13:45,,,Robbery (Armed Street),120,Robbery,636,4800  N MANCHESTER AVE,KANSAS CITY,64119,PC0959,SCP,false,SUS,W,M,,true,POINT (-94.4885 39.18075),
KC24073774,09/28/2024,09:04,09/28/2024,09:04,,,Assault (Aggravated),13A,Aggravated Assault,542,9200  RICHMOND DR,KANSAS CITY,64138,PJ6428,SPD,false,VIC,W,M,20,true,POINT (-94.5003 38.95772),18-24
KC24073774,09/28/2024,09:04,09/28/2024,09:04,,,Assault (Aggravated),13A,Aggravated Assault,542,9200  RICHMOND DR,KANSAS CITY,64138,PJ6428,SPD,false,SUS,B,M,59,true,POINT (-94.5003 38.95772),55-64
KC24073774,09/28/2024,09:04,09/28/2024,09:04,,,Assault (Aggravated),13A,Aggravated Assault,542,9200  RICHMOND DR,KANSAS CITY,64138,PJ6428,SPD,false,SUS,B,F,60,true,POINT (-94.5003 38.95772),55-64
KC24073731,09/28/2024,02:55,09/28/2024,02:55,,,Robbery (Armed Street),120,Robbery,312,5100  E FRONT ST,KANSAS CITY,64120,PJ0062,EPD,false,VIC,W,M,33,true,POINT (-94.52117 39.13085),25-34
